dazed,strongsubj,negative,aturdido 
dazzle,strongsubj,positive,deslumbramiento 
,strongsubj,positive,deslumbrada
dazzled,strongsubj,positive,deslumbrado 
dazzling,strongsubj,positive,deslumbrante 
dead,weaksubj,negative,muertos 
deadbeat,strongsubj,negative,incumplidor
deadlock,strongsubj,negative,callejon sin salida 
deadly,weaksubj,negative,mortal 
deadweight,strongsubj,negative,peso muerto 
,weaksubj,negative,sorda
deaf,weaksubj,negative,sordo
deal,weaksubj,positive,acuerdo 
dear,strongsubj,positive,querida 
dearth,strongsubj,negative,escasez 
death,weaksubj,negative,muerte 
debacle,strongsubj,negative,debacle 
debase,strongsubj,negative,envilecer 
debasement,strongsubj,negative,envilecimiento 
debaser,strongsubj,negative,vil
debatable,strongsubj,negative,discutible 
debate,strongsubj,negative,debate 
debauch,strongsubj,negative,libertina
debaucher,strongsubj,negative,libertino
debauchery,strongsubj,negative,libertinaje 
debilitate,weaksubj,negative,debilitar 
debilitating,weaksubj,negative,debilitante 
debility,weaksubj,negative,debilidad 
decadence,strongsubj,negative,decadencia 
decadent,strongsubj,negative,decadente 
decay,strongsubj,negative,decaimiento 
,strongsubj,negative,decaida
decayed,strongsubj,negative,decaido 
deceit,strongsubj,negative,engaño 
deceitful,strongsubj,negative,engañoso 
deceitfully,strongsubj,negative,con engaño 
deceitfulness,strongsubj,negative,engaño 
deceiving,strongsubj,negative,engañando 
deceive,strongsubj,negative,engañar 
deceiver,strongsubj,negative,engañador 
decent,weaksubj,positive,decente 
decency,weaksubj,positive,decencia 
deception,strongsubj,negative,engaño 
,strongsubj,negative,engañoso
deceptive,strongsubj,negative,engañosa 
deceptively,strongsubj,negative,engañosamente 
,weaksubj,positive,decisivo
decisive,weaksubj,positive,decisiva 
decisiveness,weaksubj,positive,decision 
declaim,strongsubj,negative,declamar 
decline,weaksubj,negative,disminucion 
declining,weaksubj,negative,disminucion 
decrease,weaksubj,negative,disminuir 
decreasing,weaksubj,negative,disminuyendo 
decrement,weaksubj,negative,decremento 
decrepit,strongsubj,negative,decrepito 
decrepitude,strongsubj,negative,decrepitud 
decry,strongsubj,negative,condenar 
,strongsubj,positive,dedicada
dedicated,strongsubj,positive,dedicado 
,weaksubj,negative,profundo
deep,weaksubj,negative,profunda 
deepening,strongsubj,negative,profundizacion 
defamation,strongsubj,negative,difamacion 
defamations,strongsubj,negative,difamaciones 
defamatory,strongsubj,negative,difamatorio 
defame,strongsubj,negative,difamar 
defeat,weaksubj,negative,derrota 
defect,weaksubj,negative,defecto 
defective,strongsubj,negative,defectuoso 
defend,weaksubj,positive,defender 
defender,strongsubj,positive,defensor 
,weaksubj,negative,defensivo
defensive,weaksubj,negative,defensiva 
deference,strongsubj,positive,deferencia 
defense,weaksubj,positive,defensa 
defiance,strongsubj,negative,resistencia
defiant,strongsubj,negative,desafiante 
defiantly,strongsubj,negative,desafiante 
deficiency,weaksubj,negative,deficiencia 
deficient,weaksubj,negative,deficiente 
defile,strongsubj,negative,contaminarse 
defiler,strongsubj,negative,profanador 
,weaksubj,positive,definido
definite,weaksubj,positive,definida 
definitely,weaksubj,positive,definitivamente 
,weaksubj,positive,definitivo
definitive,weaksubj,positive,definitiva 
definitively,strongsubj,positive,definitivamente 
deflationary,weaksubj,positive,deflacionario 
deform,weaksubj,negative,deformar 
,weaksubj,negative,deformado
deformed,weaksubj,negative,deformada 
defrauding,strongsubj,negative,defraudacion 
deft,strongsubj,positive,habil 
,strongsubj,negative,desaparecido
defunct,strongsubj,negative,desaparecida 
defy,strongsubj,negative,desafiar 
,strongsubj,negative,degenerado
degenerate,strongsubj,negative,degenerada 
degenerately,strongsubj,negative,degeneradamente 
degeneration,strongsubj,negative,degeneracion 
degradation,strongsubj,negative,degradacion 
degrade,strongsubj,negative,degradar 
degrading,strongsubj,negative,degradantes 
degradingly,strongsubj,negative,degradantemente 
dehumanization,strongsubj,negative,deshumanizacion 
dehumanize,strongsubj,negative,deshumanizar 
deign,strongsubj,negative,digne 
deject,strongsubj,negative,abatir
dejected,strongsubj,negative,abatido 
dejectedly,strongsubj,negative,abatida
dejection,strongsubj,negative,abatimiento 
,strongsubj,positive,delicioso
delectable,strongsubj,positive,deliciosa 
delicacy,weaksubj,positive,delicadeza 
delicate,weaksubj,positive,delicada 
delicious,strongsubj,positive,delicioso 
delight,strongsubj,positive,deleite 
,strongsubj,positive,encantada
delighted,strongsubj,positive,encantado
delightful,strongsubj,positive,delicioso 
delightfully,strongsubj,positive,deliciosamente 
delinquency,weaksubj,negative,delincuencia 
delinquent,weaksubj,negative,delincuente 
delirious,strongsubj,negative,delirante 
delirium,strongsubj,negative,delirio 
delude,strongsubj,negative,engañarse 
,strongsubj,negative,ilusa
deluded,strongsubj,negative,iluso
deluge,weaksubj,negative,diluvio 
delusion,strongsubj,negative,engaño 
delusional,strongsubj,negative,delirante 
delusions,strongsubj,negative,delirios 
demand,weaksubj,both,demanda 
demand,strongsubj,both,demanda 
demands,weaksubj,both,demandas 
demean,strongsubj,negative,degradar 
demeaning,strongsubj,negative,degradante 
demise,strongsubj,negative,desaparicion 
,weaksubj,positive,democratico
democratic,weaksubj,positive,democratica 
demolish,weaksubj,negative,demoler 
demolisher,weaksubj,negative,demoledor
demon,strongsubj,negative,demonio 
demonic,strongsubj,negative,demoniaca 
demonize,strongsubj,negative,demonizar 
demoralize,strongsubj,negative,desmoralizar 
demoralizing,strongsubj,negative,desmoralizador 
demoralizingly,strongsubj,negative,desmoralizante
demystify,strongsubj,positive,desmitificar 
denial,strongsubj,negative,negacion **
denigrate,strongsubj,negative,denigrar 
deny,strongsubj,negative,negar 
denounce,strongsubj,negative,denunciar 
denunciate,strongsubj,negative,denunciate 
denunciation,strongsubj,negative,denuncia 
denunciations,strongsubj,negative,denuncias 
dependable,weaksubj,positive,confiable 
deplete,weaksubj,negative,agotar 
deplorable,strongsubj,negative,deplorable 
deplorably,strongsubj,negative,deplorablemente 
deplore,strongsubj,negative,deplorar 
deploring,strongsubj,negative,deplorando 
deploringly,strongsubj,negative,deplorable 
deprave,strongsubj,negative,depravar 
,strongsubj,negative,depravado
depraved,strongsubj,negative,depravada 
depravedly,strongsubj,negative,depravadamente
deprecate,strongsubj,negative,desaprobar 
depress,weaksubj,negative,deprimir 
depressed,strongsubj,negative,deprimido 
depressing,strongsubj,negative,deprimente 
depressingly,strongsubj,negative,deprimentemente 
depression,weaksubj,negative,depresion 
deprive,strongsubj,negative,privar 
deprived,strongsubj,negative,privados 
deride,strongsubj,negative,ridiculizar 
derision,strongsubj,negative,burla 
derisive,strongsubj,negative,burlona 
derisively,strongsubj,negative,burlonamente 
derogatory,strongsubj,negative,despectivo 
desecrate,strongsubj,negative,profanar 
deserve,strongsubj,positive,merecen 
deserved,strongsubj,positive,merecido 
deservedly,strongsubj,positive,merecidamente 
deserving,strongsubj,positive,merece 
desert,strongsubj,negative,desierto 
desertion,strongsubj,negative,desercion 
desiccate,strongsubj,negative,desecar 
desiccated,strongsubj,negative,desecado 
desirable,strongsubj,positive,deseable 
desire,strongsubj,positive,deseo 
desirous,strongsubj,positive,deseoso 
desolate,strongsubj,negative,desolada
desolately,strongsubj,negative,desolado 
desolation,strongsubj,negative,desolacion 
despair,strongsubj,negative,la desesperacion 
despairing,strongsubj,negative,desesperado 
despairingly,strongsubj,negative,desesperacion 
desperate,strongsubj,negative,desesperada 
desperately,strongsubj,negative,desesperadamente 
desperation,strongsubj,negative,desesperacion 
despicable,strongsubj,negative,despreciable 
despicably,strongsubj,negative,vilmente 
despise,strongsubj,negative,despreciar 
,strongsubj,negative,despreciada
despised,strongsubj,negative,despreciado 
despite,strongsubj,negative,a pesar de 
despoil,strongsubj,negative,despojar 
despoiler,strongsubj,negative,despojador 
despondence,strongsubj,negative,desaliento 
despondency,strongsubj,negative,desaliento 
despondent,strongsubj,negative,abatido 
despondently,strongsubj,negative,desaliento 
despot,strongsubj,negative,despota 
despotic,strongsubj,negative,despotica 
despotism,strongsubj,negative,despotismo 
destabilisation,strongsubj,negative,desestabilizacion 
destine,weaksubj,positive,destinar
destined,weaksubj,positive,destinado 
destinies,strongsubj,positive,destinos 
destiny,strongsubj,positive,destino 
destitute,strongsubj,negative,indigentes 
destitution,strongsubj,negative,indigencia 
destroy,weaksubj,negative,destruir 
destroyer,strongsubj,negative,destructor 
destruction,weaksubj,negative,destruccion 
,strongsubj,negative,destructivo
destructive,strongsubj,negative,destructiva 
desultory,strongsubj,negative,inconexa 
deter,weaksubj,negative,disuadir 
deteriorate,weaksubj,negative,deteriorarse 
deteriorating,weaksubj,negative,deterioro 
deterioration,weaksubj,negative,deterioro **
determination,strongsubj,positive,determinacion 
deterrent,weaksubj,negative,disuasivo 
detest,strongsubj,negative,detestar 
detestable,strongsubj,negative,detestable 
detestably,strongsubj,negative,detestablemente 
detract,weaksubj,negative,restar 
detraction,weaksubj,negative,detraccion 
detriment,strongsubj,negative,detrimento 
detrimental,strongsubj,negative,perjudicial 
devastate,strongsubj,negative,devastar 
devastated,strongsubj,negative,devastada 
devastating,strongsubj,negative,devastadora 
devastatingly,strongsubj,negative,devastadoramente 
devastation,weaksubj,negative,devastacion 
deviate,weaksubj,negative,desviarse 
deviation,weaksubj,negative,desviacion 
devil,strongsubj,negative,diablo 
devilish,strongsubj,negative,diabolica 
devilishly,strongsubj,negative,diabolicamente 
devilment,strongsubj,negative,diablura 
devilry,strongsubj,negative,diablura 
devious,strongsubj,negative,tortuosa 
deviously,strongsubj,negative,sinuosamente 
deviousness,strongsubj,negative,tortuosidad 
devoid,strongsubj,negative,desprovisto 
devote,strongsubj,positive,dedicar 
devoted,strongsubj,positive,devoto 
devotee,strongsubj,positive,devoto 
devotion,strongsubj,positive,devocion 
devout,weaksubj,positive,devota 
dexterity,weaksubj,positive,destreza 
dexterous,strongsubj,positive,diestro 
dexterously,strongsubj,positive,diestramente 
dextrous,strongsubj,positive,dextrous 
diabolic,strongsubj,negative,diabolica 
diabolical,strongsubj,negative,diabolica 
diabolically,strongsubj,negative,diabolicamente 
diametrically,strongsubj,negative,diametralmente 
diatribe,strongsubj,negative,diatriba 
diatribes,strongsubj,negative,diatribas 
dictator,weaksubj,negative,dictador 
dictatorial,weaksubj,negative,dictatorial 
differ,weaksubj,negative,diferir 
difficult,weaksubj,negative,dificil 
difficulties,weaksubj,negative,dificultades 
difficulty,strongsubj,negative,dificultad 
diffidence,strongsubj,negative,desconfianza 
dig,weaksubj,negative,dig 
dig,weaksubj,positive,dig 
dignified,strongsubj,positive,digna 
dignify,weaksubj,positive,dignificar 
dignity,strongsubj,positive,dignidad 
digress,strongsubj,negative,digresion 
dilapidated,strongsubj,negative,dilapidada 
dilemma,weaksubj,negative,dilema 
diligence,weaksubj,positive,diligencia 
diligent,weaksubj,positive,diligente 
diligently,weaksubj,positive,diligencia 
dillydally,strongsubj,negative,dillydally 
dim,strongsubj,negative,dim 
dim,weaksubj,negative,dim 
diminish,weaksubj,negative,disminuir 
diminishing,weaksubj,negative,disminucion 
din,weaksubj,negative,din 
dinky,weaksubj,negative,dinky 
diplomatic,weaksubj,positive,diplomatica 
dire,strongsubj,negative,grave 
direly,strongsubj,negative,desesperadamente 
direness,strongsubj,negative,direness 
dirt,weaksubj,negative,suciedad 
dirty,weaksubj,negative,sucio 
disable,weaksubj,negative,desactivar 
disabled,weaksubj,negative,discapacitados 
disaccord,strongsubj,negative,desacuerdo 
disadvantage,strongsubj,negative,desventaja 
disadvantaged,weaksubj,negative,desfavorecidos 
disadvantageous,strongsubj,negative,desventajosa 
disaffect,strongsubj,negative,desafectar 
disaffected,strongsubj,negative,desafectos 
disaffirm,strongsubj,negative,disaffirm 
disagree,strongsubj,negative,en desacuerdo 
disagreeable,strongsubj,negative,desagradable 
disagreeably,strongsubj,negative,desagradablemente 
disagreement,strongsubj,negative,desacuerdo 
disallow,strongsubj,negative,no permitir 
disappoint,strongsubj,negative,decepcionar 
disappointed,strongsubj,negative,decepcionado 
disappointing,strongsubj,negative,decepcionante 
disappointingly,strongsubj,negative,decepcionantemente 
disappointment,strongsubj,negative,decepcion 
disapprobation,strongsubj,negative,desaprobacion 
disapproval,strongsubj,negative,desaprobacion 
disapprove,strongsubj,negative,desaprobar 
disapproving,strongsubj,negative,desaprobacion 
disarm,weaksubj,negative,desarmar 
disarray,strongsubj,negative,la desorganizacion 
disaster,strongsubj,negative,desastres 
disastrous,strongsubj,negative,desastroso 
disastrously,strongsubj,negative,desastrosamente 
disavow,strongsubj,negative,desautorizar 
disavowal,strongsubj,negative,desautorizacion 
disbelief,strongsubj,negative,la incredulidad 
disbelieve,strongsubj,negative,descreer 
disbeliever,strongsubj,negative,incredulo 
discerning,strongsubj,positive,exigente 
disclaim,strongsubj,negative,renuncian 
discombobulate,strongsubj,negative,discombobulate 
discomfit,strongsubj,negative,discomfit 
discomfititure,strongsubj,negative,discomfititure 
discomfort,weaksubj,negative,molestias 
discompose,weaksubj,negative,discompose 
disconcert,strongsubj,negative,desconcertar 
disconcerted,strongsubj,negative,desconcertado 
disconcerting,strongsubj,negative,desconcertante 
disconcertingly,strongsubj,negative,desconcertantemente 
disconsolate,strongsubj,negative,desconsolada 
disconsolately,strongsubj,negative,desconsoladamente 
disconsolation,strongsubj,negative,desconsuelo 
discontent,strongsubj,negative,descontento 
discontented,strongsubj,negative,descontentos 
discontentedly,strongsubj,negative,discontentedly 
discontinuity,strongsubj,negative,discontinuidad 
discord,strongsubj,negative,la discordia 
discordance,strongsubj,negative,discordancia 
discordant,strongsubj,negative,discordante 
discountenance,strongsubj,negative,discountenance 
discourage,strongsubj,negative,desalentar 
discouragement,strongsubj,negative,desaliento 
discouraging,strongsubj,negative,desalentador 
discouragingly,strongsubj,negative,desalentadoramente 
discourteous,strongsubj,negative,descortes 
discourteously,strongsubj,negative,descortesia 
discredit,strongsubj,negative,desacreditar 
discreet,weaksubj,positive,discreta 
discrepant,weaksubj,negative,discrepante 
discretion,weaksubj,positive,discrecion 
discriminate,weaksubj,negative,discriminar 
discriminating,weaksubj,positive,discriminar 
discriminatingly,weaksubj,positive,discriminada 
discrimination,weaksubj,negative,discriminacion 
discriminatory,strongsubj,negative,discriminatoria 
disdain,strongsubj,negative,desden 
disdainful,strongsubj,negative,desdeñosa 
disdainfully,strongsubj,negative,desdeñosamente 
disease,weaksubj,negative,enfermedad 
diseased,weaksubj,negative,enferma 
disfavor,strongsubj,negative,desfavorecer 
disgrace,strongsubj,negative,verguenza 
disgraced,strongsubj,negative,caido en desgracia 
disgraceful,strongsubj,negative,vergonzoso 
disgracefully,strongsubj,negative,vergonzosamente 
disgruntle,strongsubj,negative,disgruntle 
disgruntled,strongsubj,negative,descontentos 
disgust,strongsubj,negative,asco 
disgusted,strongsubj,negative,disgustado 
disgustedly,strongsubj,negative,disgusto 
disgustful,strongsubj,negative,disgustful 
disgustfully,strongsubj,negative,disgustfully 
disgusting,strongsubj,negative,repugnante 
disgustingly,strongsubj,negative,asquerosamente 
dishearten,strongsubj,negative,descorazonar 
disheartening,strongsubj,negative,desalentador 
dishearteningly,strongsubj,negative,desalentadoramente 
dishonest,strongsubj,negative,deshonesto 
dishonestly,strongsubj,negative,deshonestamente 
dishonesty,strongsubj,negative,deshonestidad 
dishonor,strongsubj,negative,deshonor 
dishonorable,strongsubj,negative,deshonrosa 
dishonorablely,strongsubj,negative,dishonorablely 
disillusion,strongsubj,negative,desilusion 
disillusioned,strongsubj,negative,desilusionado 
disinclination,strongsubj,negative,falta de inclinacion 
disinclined,strongsubj,negative,disinclined 
disingenuous,strongsubj,negative,falso 
disingenuously,strongsubj,negative,deshonestamente 
disintegrate,weaksubj,negative,desintegrar 
disinterested,weaksubj,negative,desinteresada 
disintegration,weaksubj,negative,desintegracion 
disinterest,strongsubj,negative,desinteres 
disinterested,strongsubj,negative,desinteresada 
dislike,strongsubj,negative,aversion 
dislocated,weaksubj,negative,dislocada 
disloyal,strongsubj,negative,desleal 
disloyalty,strongsubj,negative,deslealtad 
dismal,strongsubj,negative,triste 
dismally,strongsubj,negative,tristemente 
dismalness,strongsubj,negative,dismalness 
dismay,strongsubj,negative,consternacion 
dismayed,strongsubj,negative,consternado 
dismaying,strongsubj,negative,desalentador 
dismayingly,strongsubj,negative,desalentadoramente 
dismissive,strongsubj,negative,desdeñoso 
dismissively,strongsubj,negative,despectivamente 
disobedience,strongsubj,negative,desobediencia 
disobedient,strongsubj,negative,desobedientes 
disobey,strongsubj,negative,desobedecer 
disown,strongsubj,negative,renegar 
disorder,weaksubj,negative,trastorno 
disordered,weaksubj,negative,desordenada 
disorderly,weaksubj,negative,alteracion del orden publico 
disorganized,strongsubj,negative,desorganizado 
disorient,strongsubj,negative,desorientar 
disoriented,strongsubj,negative,desorientado 
disparage,strongsubj,negative,menospreciar 
disparaging,strongsubj,negative,despectivo 
disparagingly,strongsubj,negative,despectivamente 
dispensable,weaksubj,negative,prescindible 
dispirit,strongsubj,negative,dispirit 
dispirited,strongsubj,negative,dispirited 
dispiritedly,strongsubj,negative,desanimo 
dispiriting,strongsubj,negative,dispiriting 
displace,weaksubj,negative,desplazar 
displaced,weaksubj,negative,desplazados 
displease,strongsubj,negative,desagradar 
displeasing,strongsubj,negative,desagradable 
displeasure,strongsubj,negative,descontento 
disproportionate,weaksubj,negative,desproporcionada 
disprove,strongsubj,negative,refutar 
disputable,strongsubj,negative,discutible 
dispute,strongsubj,negative,controversia 
disputed,strongsubj,negative,disputada 
disquiet,strongsubj,negative,inquietud 
disquieting,strongsubj,negative,inquietante 
disquietingly,strongsubj,negative,inquietantemente 
disquietude,strongsubj,negative,inquietud 
disregard,strongsubj,negative,indiferencia 
disregardful,strongsubj,negative,dejar de respetar 
disreputable,strongsubj,negative,mala reputacion 
disrepute,strongsubj,negative,descredito 
disrespect,strongsubj,negative,la falta de respeto 
disrespectable,strongsubj,negative,disrespectable 
disrespectablity,strongsubj,negative,disrespectablity 
disrespectful,strongsubj,negative,una falta de respeto 
disrespectfully,strongsubj,negative,irrespetuosamente 
disrespectfulness,strongsubj,negative,falta de respeto 
disrespecting,strongsubj,negative,irrespetando 
disrupt,strongsubj,negative,interrumpir 
disruption,strongsubj,negative,interrupcion 
disruptive,strongsubj,negative,disruptiva 
dissatisfaction,strongsubj,negative,insatisfaccion 
dissatisfactory,strongsubj,negative,poco satisfactorio 
dissatisfied,strongsubj,negative,insatisfechos 
dissatisfy,strongsubj,negative,dissatisfy 
dissatisfying,strongsubj,negative,dissatisfying 
dissemble,strongsubj,negative,disimular 
dissembler,strongsubj,negative,dissembler 
dissension,strongsubj,negative,disension 
dissent,strongsubj,negative,la disidencia 
dissenter,strongsubj,negative,disidente 
dissention,strongsubj,negative,disension 
disservice,strongsubj,negative,flaco 
dissidence,strongsubj,negative,disidencia 
dissident,strongsubj,negative,disidente 
dissidents,strongsubj,negative,disidentes 
dissocial,strongsubj,negative,disocial 
dissolute,strongsubj,negative,disoluta 
dissolution,weaksubj,negative,disolucion 
dissonance,strongsubj,negative,disonancia 
dissonant,strongsubj,negative,disonante 
dissonantly,strongsubj,negative,disonantemente 
dissuade,strongsubj,negative,disuadir 
dissuasive,strongsubj,negative,disuasorias 
distaste,strongsubj,negative,disgusto 
distasteful,strongsubj,negative,de mal gusto 
distastefully,strongsubj,negative,desagradablemente 
distinct,weaksubj,positive,distinta 
distinction,weaksubj,positive,distincion 
distinctive,weaksubj,positive,distintivo 
distinguish,weaksubj,positive,distinguir 
distinguished,strongsubj,positive,distinguido 
distort,strongsubj,negative,distorsionar 
distortion,strongsubj,negative,distorsion 
distract,weaksubj,negative,distraer 
distracting,strongsubj,negative,distraccion 
distraction,strongsubj,negative,distraccion 
distraught,strongsubj,negative,angustiada 
distraughtly,strongsubj,negative,distraughtly 
distraughtness,strongsubj,negative,distraughtness 
distress,strongsubj,negative,angustia 
distressed,strongsubj,negative,angustiado 
distressing,strongsubj,negative,angustiante 
distressingly,strongsubj,negative,angustiosamente 
distrust,strongsubj,negative,desconfianza 
distrustful,strongsubj,negative,desconfiados 
distrusting,strongsubj,negative,desconfiando 
disturb,strongsubj,negative,perturbar 
disturbed,strongsubj,negative,perturbado 
disturbedlet,strongsubj,negative,disturbedlet 
disturbing,strongsubj,negative,inquietante 
disturbingly,strongsubj,negative,perturbadoramente 
disunity,strongsubj,negative,desunion 
disvalue,strongsubj,negative,disvalor 
divergent,weaksubj,negative,divergente 
diversified,weaksubj,positive,diversificada 
divide,weaksubj,negative,brecha 
divided,weaksubj,negative,dividido 
divine,strongsubj,positive,divina 
divinely,strongsubj,positive,divinamente 
division,weaksubj,negative,division 
divisive,strongsubj,negative,divisiva 
divisively,strongsubj,negative,divisively 
divisiveness,strongsubj,negative,divisionismo 
divorce,weaksubj,negative,divorcio 
divorced,weaksubj,negative,divorciado 
dizzy,strongsubj,negative,mareos 
dizzing,strongsubj,negative,dizzing 
dizzingly,strongsubj,negative,dizzingly 
doddering,strongsubj,negative,doddering 
dodge,strongsubj,positive,dodge 
dodgey,strongsubj,negative,dodgey 
dogged,strongsubj,negative,perseguido 
doggedly,strongsubj,negative,obstinadamente 
dogmatic,strongsubj,negative,dogmatica 
doldrums,strongsubj,negative,capa caida 
dominance,weaksubj,negative,dominancia 
dominate,weaksubj,negative,dominar 
domination,strongsubj,negative,dominacion 
domineer,strongsubj,negative,domineer 
domineering,strongsubj,negative,dominante 
doom,strongsubj,negative,doom 
doomsday,strongsubj,negative,dia del juicio final 
dope,weaksubj,negative,dope 
dote,strongsubj,positive,dote 
dotingly,strongsubj,positive,dotingly 
doubt,strongsubj,negative,duda 
doubtful,strongsubj,negative,dudoso 
doubtfully,strongsubj,negative,dudosamente 
doubtless,strongsubj,positive,"sin duda, "
doubts,strongsubj,negative,dudas 
down,weaksubj,negative,abajo 
downbeat,strongsubj,negative,pesimista 
downcast,strongsubj,negative,abatido 
downer,strongsubj,negative,decepcion 
downfall,strongsubj,negative,downfall 
downfallen,strongsubj,negative,downfallen 
downgrade,weaksubj,negative,downgrade 
downhearted,strongsubj,negative,descorazonado 
downheartedly,strongsubj,negative,downheartedly 
downside,strongsubj,negative,desventaja 
drab,strongsubj,negative,monotona 
draconian,strongsubj,negative,draconiano 
draconic,strongsubj,negative,draconica 
dragon,strongsubj,negative,dragon 
dragons,strongsubj,negative,dragones 
dragoon,strongsubj,negative,dragoon 
drain,strongsubj,negative,drenar 
drama,strongsubj,negative,teatro 
drastic,strongsubj,negative,drastica 
drastically,strongsubj,negative,drasticamente 
dread,strongsubj,negative,dread 
dreadful,strongsubj,negative,terrible 
dreadfully,strongsubj,negative,terriblemente 
dreadfulness,strongsubj,negative,dreadfulness 
dream,weaksubj,positive,soñar 
dream,strongsubj,positive,soñar 
dreamland,strongsubj,positive,tierra de los sueños 
dreams,weaksubj,positive,sueños 
dreamy,weaksubj,positive,de ensueño 
dreary,strongsubj,negative,lugubre 
drive,weaksubj,positive,unidad 
driven,weaksubj,positive,impulsado 
drones,strongsubj,negative,drones 
droop,weaksubj,negative,caida 
drought,weaksubj,negative,sequia 
drowning,weaksubj,negative,ahogamiento 
drunk,strongsubj,negative,borracho 
drunkard,strongsubj,negative,borracho 
drunken,strongsubj,negative,borracho 
dubious,strongsubj,negative,dudosa 
dubiously,strongsubj,negative,dudosamente 
dubitable,strongsubj,negative,dubitable 
dud,weaksubj,negative,dud 
dull,weaksubj,negative,aburrido 
dullard,strongsubj,negative,dullard 
dumb,strongsubj,negative,mudo 
dumbfound,strongsubj,negative,dumbfound 
dumbfounded,strongsubj,negative,atonito 
dummy,strongsubj,negative,maniqui 
dump,weaksubj,negative,dump 
dunce,strongsubj,negative,dunce 
dungeon,strongsubj,negative,mazmorra 
dungeons,strongsubj,negative,mazmorras 
dupe,strongsubj,negative,dupe 
durable,weaksubj,positive,durable 
durability,weaksubj,positive,durabilidad 
dusty,weaksubj,negative,polvoriento 
dwindle,weaksubj,negative,Dwindle 
dwindling,weaksubj,negative,disminucion 
dynamic,weaksubj,positive,dinamico 
dying,weaksubj,negative,morir 
eager,strongsubj,positive,ansiosos 
eagerly,strongsubj,positive,ansiosamente 
eagerness,strongsubj,positive,afan 
earnest,strongsubj,positive,ferviente 
earnestly,strongsubj,positive,seriedad 
earnestness,strongsubj,positive,seriedad 
earsplitting,strongsubj,negative,earsplitting 
ease,weaksubj,positive,aliviar 
easier,weaksubj,positive,mas facil 
easiest,weaksubj,positive,mas facil 
easily,weaksubj,positive,facilmente 
easiness,weaksubj,positive,facilidad 
easy,weaksubj,positive,facil 
easygoing,strongsubj,positive,tolerante 
ebullience,strongsubj,positive,efervescencia 
ebullient,strongsubj,positive,ebullient 
ebulliently,strongsubj,positive,ebulliently 
eccentric,weaksubj,negative,excentrico 
eccentricity,weaksubj,negative,excentricidad 
eclectic,strongsubj,positive,eclectica 
economical,weaksubj,positive,economica 
ecstasies,strongsubj,positive,extasis 
ecstasy,strongsubj,positive,extasis 
ecstatic,strongsubj,positive,extatico 
ecstatically,strongsubj,positive,extasis 
edgy,strongsubj,negative,edgy 
edify,strongsubj,positive,edify 
educable,weaksubj,positive,educable 
educated,weaksubj,positive,educada 
educational,weaksubj,positive,educativa 
effective,weaksubj,positive,efectiva 
effectiveness,weaksubj,positive,eficacia 
effectual,weaksubj,positive,eficaz 
efficacious,weaksubj,positive,eficaz 
efficiency,weaksubj,positive,la eficiencia 
efficient,weaksubj,positive,eficiente 
effigy,strongsubj,negative,efigie 
effortless,strongsubj,positive,sin esfuerzo 
effortlessly,strongsubj,positive,sin esfuerzo 
effrontery,strongsubj,negative,desfachatez 
effusion,strongsubj,positive,derrame 
effusive,strongsubj,positive,efusiva 
effusively,strongsubj,positive,efusivamente 
effusiveness,strongsubj,positive,efusividad 
egalitarian,weaksubj,positive,igualitaria 
ego,strongsubj,negative,ego 
egocentric,strongsubj,negative,egocentrica 
egomania,strongsubj,negative,egolatria 
egotism,strongsubj,negative,egoismo 
egotistical,strongsubj,negative,egotista 
egotistically,strongsubj,negative,egoistamente 
egregious,strongsubj,negative,egregia 
egregiously,strongsubj,negative,atrozmente 
ejaculate,strongsubj,negative,eyaculado 
elan,strongsubj,positive,elan 
elate,weaksubj,positive,elate 
elated,strongsubj,positive,euforico 
elatedly,strongsubj,positive,elatedly 
elation,strongsubj,positive,euforia 
electionrigger,strongsubj,negative,electionrigger 
electrification,strongsubj,positive,electrificacion 
electrify,weaksubj,positive,electrificar 
elegance,strongsubj,positive,elegancia 
elegant,strongsubj,positive,elegante 
elegantly,strongsubj,positive,elegantemente 
elevate,weaksubj,positive,elevar 
elevated,weaksubj,positive,elevada 
eligible,weaksubj,positive,elegibles 
eliminate,weaksubj,negative,eliminar 
elimination,weaksubj,negative,eliminacion 
elite,weaksubj,positive,elite 
eloquence,strongsubj,positive,elocuencia 
eloquent,strongsubj,positive,elocuente 
eloquently,strongsubj,positive,elocuentemente 
emaciated,strongsubj,negative,demacrado 
emancipate,weaksubj,positive,emancipar 
emasculate,strongsubj,negative,castrar 
embarrass,strongsubj,negative,avergonzar 
embarrassing,strongsubj,negative,vergonzoso 
embarrassingly,strongsubj,negative,embarazosamente 
embarrassment,strongsubj,negative,verguenza 
embattled,weaksubj,negative,asediado 
embellish,strongsubj,positive,embellecer 
embolden,weaksubj,positive,envalentonar 
embrace,strongsubj,positive,abrazar 
embroil,strongsubj,negative,embrollar 
embroiled,strongsubj,negative,envuelto 
embroilment,strongsubj,negative,embrollo 
eminence,strongsubj,positive,eminencia 
eminent,strongsubj,positive,eminente 
emotional,strongsubj,negative,emocional 
empathize,strongsubj,negative,empatizar 
empathy,strongsubj,negative,empatia 
emphatic,strongsubj,negative,enfatica 
emphatically,strongsubj,negative,enfaticamente 
empower,weaksubj,positive,empoderar 
