conspirator,strongsubj,negative,conspirador 
conspiratorial,strongsubj,negative,conspirativo 
conspire,strongsubj,negative,conspirar 
constancy,strongsubj,positive,constancia 
consternation,strongsubj,negative,consternacion 
constrain,weaksubj,negative,constre_ir
constraint,weaksubj,negative,restriccion 
,weaksubj,positive,constructivo
constructive,weaksubj,positive,constructiva 
consume,weaksubj,negative,consumir 
,strongsubj,positive,consumado
consummate,strongsubj,positive,consumada 
,weaksubj,negative,contagioso
contagious,weaksubj,negative,contagiosa 
contaminate,weaksubj,negative,contaminar 
contamination,weaksubj,negative,contaminacion 
contempt,strongsubj,negative,desprecio 
contemptible,strongsubj,negative,despreciable 
contemptuous,strongsubj,negative,despectivo 
contemptuously,strongsubj,negative,despectivamente 
contend,strongsubj,negative,contender 
content,strongsubj,positive,contenido 
content,weaksubj,positive,contenido 
contention,strongsubj,negative,contencion 
contentment,strongsubj,positive,satisfaccion 
,strongsubj,negative,contencioso
contentious,strongsubj,negative,contenciosa 
continuity,weaksubj,positive,continuidad 
contort,strongsubj,negative,contorsionarse 
contortions,strongsubj,negative,contorsiones 
contradict,strongsubj,negative,contradecir 
contradiction,strongsubj,negative,contradiccion 
,strongsubj,negative,contradictorio
contradictory,strongsubj,negative,contradictoria 
contrariness,strongsubj,negative,contrariness 
contrary,strongsubj,negative,contrario 
contravene,strongsubj,negative,contravenir 
contribution,weaksubj,positive,contribucion 
contrive,strongsubj,negative,ingeniarselas 
contrived,strongsubj,negative,artificial 
controversial,weaksubj,negative,controversial 
controversy,weaksubj,negative,controversia 
convenient,weaksubj,positive,conveniente 
convenient,strongsubj,positive,conveniente 
conveniently,strongsubj,positive,convenientemente 
conviction,weaksubj,positive,conviccion 
convince,weaksubj,positive,convencer 
convincing,strongsubj,positive,convincente 
convincingly,strongsubj,positive,convincentemente 
,strongsubj,negative,enrevesado
convoluted,strongsubj,negative,enrevesada 
cooperate,weaksubj,positive,cooperar 
cooperation,weaksubj,positive,cooperacion 
,weaksubj,positive,cooperativo
cooperative,weaksubj,positive,cooperativa 
cooperatively,weaksubj,positive,cooperativamente 
coping,weaksubj,negative,afrontamiento 
cordial,weaksubj,positive,cordial 
cornerstone,strongsubj,positive,pilar
correct,weaksubj,positive,correcta 
correctly,strongsubj,positive,correctamente 
corrode,weaksubj,negative,corroer 
corrosion,weaksubj,negative,corrosion 
corrosive,weaksubj,negative,corrosivo 
corrupt,strongsubj,negative,corrupto 
,strongsubj,negative,corrupta
corruption,strongsubj,negative,corrupcion 
costeffective,weaksubj,positive,rentable 
costsaving,weaksubj,positive,costes
costly,weaksubj,negative,costosa 
,weaksubj,negative,costoso
counterproductive,strongsubj,negative,contraproducente 
coupists,strongsubj,negative,golpistas 
courage,strongsubj,positive,coraje 
courageous,strongsubj,positive,valiente 
courageously,strongsubj,positive,valentientemente
courageousness,strongsubj,positive,valeroso
,strongsubj,positive,valerosa
court,strongsubj,positive,corte 
courteous,strongsubj,positive,cortes 
courtesy,strongsubj,positive,cortesia 
courtly,strongsubj,positive,cortesana 
,strongsubj,positive,cortesano
covenant,weaksubj,positive,pacto 
covet,strongsubj,negative,codiciaras 
coveting,strongsubj,negative,codiciar 
covetingly,strongsubj,negative,codisioso
,strongsubj,negative,codisiosa
covetous,strongsubj,negative,avaros 
,strongsubj,negative,avaras
covetously,strongsubj,both,codiciosamente 
cow,weaksubj,negative,vaca 
coward,strongsubj,negative,cobarde 
cowardly,strongsubj,negative,cobardemente
cozy,strongsubj,positive,acogedor 
crackdown,weaksubj,negative,represion 
crafty,strongsubj,negative,ma_oso
,,,ma_osa
cramped,weaksubj,negative,hacinamiento 
cranky,strongsubj,negative,irritable 
crass,strongsubj,negative,craso 
crave,strongsubj,positive,ansiar 
craven,strongsubj,negative,cobarde
cravenly,strongsubj,negative,cobardemente 
craving,strongsubj,positive,antojo
craze,strongsubj,negative,ansia
crazily,strongsubj,negative,locamente 
craziness,strongsubj,negative,locura 
crazy,strongsubj,negative,loco 
creative,strongsubj,positive,creativo 
,strongsubj,positive,creativa
credence,strongsubj,positive,credibilidad 
credible,strongsubj,positive,creible 
credulous,strongsubj,negative,credulos 
crime,weaksubj,negative,delincuencia 
criminal,weaksubj,negative,penal 
cringe,strongsubj,negative,encogerse 
cripple,strongsubj,negative,paralizar 
crippling,strongsubj,negative,paralizante 
crisis,weaksubj,negative,crisis 
crisp,weaksubj,positive,crujiente 
critic,strongsubj,negative,critico 
critical,strongsubj,negative,critica
criticism,strongsubj,negative,criticas 
criticisms,strongsubj,negative,criticando
criticize,strongsubj,negative,criticar 
critics,strongsubj,negative,criticos 
crook,strongsubj,negative,ladron 
crooked,strongsubj,negative,torcida 
cross,strongsubj,negative,cruzar 
crowded,weaksubj,negative,poblado
crude,weaksubj,negative,crudo 
cruel,strongsubj,negative,cruel 
cruelties,strongsubj,negative,crueldades 
cruelty,strongsubj,negative,crueldad 
crumble,weaksubj,negative,desmoronarse 
crumple,weaksubj,negative,plegara 
crusade,strongsubj,positive,cruzada 
crusader,strongsubj,positive,cruzado 
crush,weaksubj,negative,aplastar
crushing,weaksubj,negative,aplastamiento 
cry,strongsubj,negative,grito 
culpable,strongsubj,negative,culpable 
cuplrit,strongsubj,negative,acusado
,strongsubj,negative,acusada
cumbersome,strongsubj,negative,engorroso 
curious,strongsubj,positive,curioso 
,strongsubj,positive,curiosa
curiously,strongsubj,positive,curiosamente 
curse,strongsubj,negative,maldicion 
,strongsubj,negative,maldecida
cursed,strongsubj,negative,maldecido 
curses,strongsubj,negative,maldiciones 
cursory,weaksubj,negative,somero 
cut,weaksubj,negative,corte 
,strongsubj,positive,tierna
cute,strongsubj,positive,tierno
,strongsubj,negative,degollado
cutthroat,strongsubj,negative,degollada 
,strongsubj,negative,cinica
cynical,strongsubj,negative,cinico 
cynicism,strongsubj,negative,cinismo 
damage,weaksubj,negative,da_o
damaging,weaksubj,negative,perjudicial 
,strongsubj,negative,maldito
damn,strongsubj,negative,maldita 
damnable,strongsubj,negative,condenable 
damnably,strongsubj,negative,condenadamente 
damnation,strongsubj,negative,condenacion 
damned,strongsubj,negative,maldecida
damning,strongsubj,negative,condenatorio 
dance,weaksubj,positive,danza 
danger,weaksubj,negative,peligro 
,weaksubj,negative,peligrosa
dangerous,weaksubj,negative,peligroso 
dangerousness,strongsubj,negative,peligrosidad 
dangle,strongsubj,negative,colgar 
dare,strongsubj,positive,atreveria 
,strongsubj,positive,atrevido
daring,strongsubj,positive,atrevida 
daringly,strongsubj,positive,atrevidamente 
dark,weaksubj,negative,oscuro 
darken,weaksubj,negative,oscurecer 
darkness,weaksubj,negative,oscuridad 
darling,strongsubj,positive,querido
darn,strongsubj,negative,maldicion
dash,weaksubj,negative,guion 
dashing,strongsubj,positive,gallardo 
dastard,strongsubj,negative,cobarde
dastardly,strongsubj,negative,vil 
daunt,strongsubj,negative,intimidar
daunting,strongsubj,negative,desalentador
dauntingly,strongsubj,negative,intimidantemente 
dauntless,strongsubj,positive,valiente
dawdle,strongsubj,negative,dawdle 
dawn,weaksubj,positive,amanecer 
daydream,strongsubj,positive,sue_o 
daydreamer,strongsubj,positive,so_ador
daze,strongsubj,negative,aturdimiento 
,strongsubj,negative,aturdida
dazed,strongsubj,negative,aturdido 
dazzle,strongsubj,positive,deslumbramiento 
,strongsubj,positive,deslumbrada
dazzled,strongsubj,positive,deslumbrado 
dazzling,strongsubj,positive,deslumbrante 
dead,weaksubj,negative,muertos 
deadbeat,strongsubj,negative,incumplidor
deadlock,strongsubj,negative,callejon sin salida 
deadly,weaksubj,negative,mortal 
deadweight,strongsubj,negative,peso muerto 
,weaksubj,negative,sorda
deaf,weaksubj,negative,sordo
deal,weaksubj,positive,acuerdo 
dear,strongsubj,positive,querida 
dearth,strongsubj,negative,escasez 
death,weaksubj,negative,muerte 
debacle,strongsubj,negative,debacle 
debase,strongsubj,negative,envilecer 
debasement,strongsubj,negative,envilecimiento 
debaser,strongsubj,negative,vil
debatable,strongsubj,negative,discutible 
debate,strongsubj,negative,debate 
debauch,strongsubj,negative,libertina
debaucher,strongsubj,negative,libertino
debauchery,strongsubj,negative,libertinaje 
debilitate,weaksubj,negative,debilitar 
debilitating,weaksubj,negative,debilitante 
debility,weaksubj,negative,debilidad 
decadence,strongsubj,negative,decadencia 
decadent,strongsubj,negative,decadente 
decay,strongsubj,negative,decaimiento 
,strongsubj,negative,decaida
decayed,strongsubj,negative,decaido 
deceit,strongsubj,negative,enga_o 
deceitful,strongsubj,negative,enga_oso 
deceitfully,strongsubj,negative,con enga_o 
deceitfulness,strongsubj,negative,enga_o 
deceiving,strongsubj,negative,enga_ando 
deceive,strongsubj,negative,enga_ar 
deceiver,strongsubj,negative,enga_ador 
decent,weaksubj,positive,decente 
decency,weaksubj,positive,decencia 
deception,strongsubj,negative,enga_o 
,strongsubj,negative,enga_oso
deceptive,strongsubj,negative,enga_osa 
deceptively,strongsubj,negative,enga_osamente 
,weaksubj,positive,decisivo
decisive,weaksubj,positive,decisiva 
decisiveness,weaksubj,positive,decision 
declaim,strongsubj,negative,declamar 
decline,weaksubj,negative,disminucion 
declining,weaksubj,negative,disminucion 
decrease,weaksubj,negative,disminuir 
decreasing,weaksubj,negative,disminuyendo 
decrement,weaksubj,negative,decremento 
decrepit,strongsubj,negative,decrepito 
decrepitude,strongsubj,negative,decrepitud 
decry,strongsubj,negative,condenar 
,strongsubj,positive,dedicada
dedicated,strongsubj,positive,dedicado 
,weaksubj,negative,profundo
deep,weaksubj,negative,profunda 
deepening,strongsubj,negative,profundizacion 
defamation,strongsubj,negative,difamacion 
defamations,strongsubj,negative,difamaciones 
defamatory,strongsubj,negative,difamatorio 
defame,strongsubj,negative,difamar 
defeat,weaksubj,negative,derrota 
defect,weaksubj,negative,defecto 
defective,strongsubj,negative,defectuoso 
defend,weaksubj,positive,defender 
defender,strongsubj,positive,defensor 
,weaksubj,negative,defensivo
defensive,weaksubj,negative,defensiva 
deference,strongsubj,positive,deferencia 
defense,weaksubj,positive,defensa 
defiance,strongsubj,negative,resistencia
defiant,strongsubj,negative,desafiante 
defiantly,strongsubj,negative,desafiante 
deficiency,weaksubj,negative,deficiencia 
deficient,weaksubj,negative,deficiente 
defile,strongsubj,negative,contaminarse 
defiler,strongsubj,negative,profanador 
,weaksubj,positive,definido
definite,weaksubj,positive,definida 
definitely,weaksubj,positive,definitivamente 
,weaksubj,positive,definitivo
definitive,weaksubj,positive,definitiva 
definitively,strongsubj,positive,definitivamente 
deflationary,weaksubj,positive,deflacionario 
deform,weaksubj,negative,deformar 
,weaksubj,negative,deformado
deformed,weaksubj,negative,deformada 
defrauding,strongsubj,negative,defraudacion 
deft,strongsubj,positive,habil 
,strongsubj,negative,desaparecido
defunct,strongsubj,negative,desaparecida 
defy,strongsubj,negative,desafiar 
,strongsubj,negative,degenerado
degenerate,strongsubj,negative,degenerada 
degenerately,strongsubj,negative,degeneradamente 
degeneration,strongsubj,negative,degeneracion 
degradation,strongsubj,negative,degradacion 
degrade,strongsubj,negative,degradar 
degrading,strongsubj,negative,degradantes 
degradingly,strongsubj,negative,degradantemente 
dehumanization,strongsubj,negative,deshumanizacion 
dehumanize,strongsubj,negative,deshumanizar 
deign,strongsubj,negative,digne 
deject,strongsubj,negative,abatir
dejected,strongsubj,negative,abatido 
dejectedly,strongsubj,negative,abatida
dejection,strongsubj,negative,abatimiento 
,strongsubj,positive,delicioso
delectable,strongsubj,positive,deliciosa 
delicacy,weaksubj,positive,delicadeza 
delicate,weaksubj,positive,delicada 
delicious,strongsubj,positive,delicioso 
delight,strongsubj,positive,deleite 
,strongsubj,positive,encantada
delighted,strongsubj,positive,encantado
delightful,strongsubj,positive,delicioso 
delightfully,strongsubj,positive,deliciosamente 
delinquency,weaksubj,negative,delincuencia 
delinquent,weaksubj,negative,delincuente 
delirious,strongsubj,negative,delirante 
delirium,strongsubj,negative,delirio 
delude,strongsubj,negative,enga_arse 
,strongsubj,negative,ilusa
deluded,strongsubj,negative,iluso
deluge,weaksubj,negative,diluvio 
delusion,strongsubj,negative,enga_o 
delusional,strongsubj,negative,delirante 
delusions,strongsubj,negative,delirios 
demand,weaksubj,both,demanda 
demand,strongsubj,both,demanda 
demands,weaksubj,both,demandas 
demean,strongsubj,negative,degradar 
demeaning,strongsubj,negative,degradante 
demise,strongsubj,negative,desaparicion 
,weaksubj,positive,democratico
democratic,weaksubj,positive,democratica 
demolish,weaksubj,negative,demoler 
demolisher,weaksubj,negative,demoledor
demon,strongsubj,negative,demonio 
demonic,strongsubj,negative,demoniaca 
demonize,strongsubj,negative,demonizar 
demoralize,strongsubj,negative,desmoralizar 
demoralizing,strongsubj,negative,desmoralizador 
demoralizingly,strongsubj,negative,desmoralizante
demystify,strongsubj,positive,desmitificar 
denial,strongsubj,negative,negacion
denigrate,strongsubj,negative,denigrar 
deny,strongsubj,negative,negar 
denounce,strongsubj,negative,denunciar 
denunciate,strongsubj,negative,denunciate 
denunciation,strongsubj,negative,denuncia 
denunciations,strongsubj,negative,denuncias 
dependable,weaksubj,positive,confiable 
deplete,weaksubj,negative,agotar 
deplorable,strongsubj,negative,deplorable 
deplorably,strongsubj,negative,deplorablemente 
deplore,strongsubj,negative,deplorar 
deploring,strongsubj,negative,deplorando 
deploringly,strongsubj,negative,deplorable 
deprave,strongsubj,negative,depravar 
,strongsubj,negative,depravado
depraved,strongsubj,negative,depravada 
depravedly,strongsubj,negative,depravadamente
deprecate,strongsubj,negative,desaprobar 
depress,weaksubj,negative,deprimir 
depressed,strongsubj,negative,deprimido 
depressing,strongsubj,negative,deprimente 
depressingly,strongsubj,negative,deprimentemente 
depression,weaksubj,negative,depresion 
deprive,strongsubj,negative,privar 
deprived,strongsubj,negative,privados 
deride,strongsubj,negative,ridiculizar 
derision,strongsubj,negative,burla 
derisive,strongsubj,negative,burlona 
derisively,strongsubj,negative,burlonamente 
derogatory,strongsubj,negative,despectivo 
desecrate,strongsubj,negative,profanar 
deserve,strongsubj,positive,merecen 
deserved,strongsubj,positive,merecido 
deservedly,strongsubj,positive,merecidamente 
deserving,strongsubj,positive,merece 
desert,strongsubj,negative,desierto 
desertion,strongsubj,negative,desercion 
desiccate,strongsubj,negative,desecar 
desiccated,strongsubj,negative,desecado 
desirable,strongsubj,positive,deseable 
desire,strongsubj,positive,deseo 
desirous,strongsubj,positive,deseoso 
desolate,strongsubj,negative,desolada
desolately,strongsubj,negative,desolado 
desolation,strongsubj,negative,desolacion 
despair,strongsubj,negative,la desesperacion 
despairing,strongsubj,negative,desesperado 
despairingly,strongsubj,negative,desesperacion 
desperate,strongsubj,negative,desesperada 
desperately,strongsubj,negative,desesperadamente 
desperation,strongsubj,negative,desesperacion 
despicable,strongsubj,negative,despreciable 
despicably,strongsubj,negative,vilmente 
despise,strongsubj,negative,despreciar 
,strongsubj,negative,despreciada
despised,strongsubj,negative,despreciado 
despite,strongsubj,negative,a pesar de 
despoil,strongsubj,negative,despojar 
despoiler,strongsubj,negative,despojador 
despondence,strongsubj,negative,desaliento 
despondency,strongsubj,negative,desaliento 
despondent,strongsubj,negative,abatido 
despondently,strongsubj,negative,desaliento 
despot,strongsubj,negative,despota 
despotic,strongsubj,negative,despotica 
despotism,strongsubj,negative,despotismo 
destabilisation,strongsubj,negative,desestabilizacion 
destine,weaksubj,positive,destinar
destined,weaksubj,positive,destinado 
destinies,strongsubj,positive,destinos 
destiny,strongsubj,positive,destino 
destitute,strongsubj,negative,indigentes 
destitution,strongsubj,negative,indigencia 
destroy,weaksubj,negative,destruir 
destroyer,strongsubj,negative,destructor 
destruction,weaksubj,negative,destruccion 
,strongsubj,negative,destructivo
destructive,strongsubj,negative,destructiva 
desultory,strongsubj,negative,inconexa 
deter,weaksubj,negative,disuadir 
deteriorate,weaksubj,negative,deteriorarse 
deteriorating,weaksubj,negative,deterioro 
deterioration,weaksubj,negative,deterioraciÑn
determination,strongsubj,positive,determinacion 
deterrent,weaksubj,negative,disuasivo 
detest,strongsubj,negative,detestar 
detestable,strongsubj,negative,detestable 
detestably,strongsubj,negative,detestablemente 
detract,weaksubj,negative,restar 
detraction,weaksubj,negative,disuacion
detriment,strongsubj,negative,detrimento 
detrimental,strongsubj,negative,perjudicial 
devastate,strongsubj,negative,devastar 
devastated,strongsubj,negative,devastada 
,strongsubj,negative,devastado
devastating,strongsubj,negative,devastadora 
,strongsubj,negative,devastador
devastatingly,strongsubj,negative,devastadoramente 
devastation,weaksubj,negative,devastacion 
deviate,weaksubj,negative,desviarse 
,weaksubj,negative,desviado
,weaksubj,negative,desviada
deviation,weaksubj,negative,desviacion 
devil,strongsubj,negative,diablo 
devilish,strongsubj,negative,diabolica 
,strongsubj,negative,diabolico
devilishly,strongsubj,negative,diabolicamente 
devilment,strongsubj,negative,diablura 
devilry,strongsubj,negative,diablura 
devious,strongsubj,negative,tortuosa 
,strongsubj,negative,tortuoso
,strongsubj,negative,traicionero
,strongsubj,negative,traicionera
deviously,strongsubj,negative,sinuosamente 
deviousness,strongsubj,negative,tortuosidad 
devoid,strongsubj,negative,desprovisto 
,strongsubj,negative,desprovista
devote,strongsubj,positive,dedicar 
,strongsubj,positive,dedican
devoted,strongsubj,positive,dedicarse
devotee,strongsubj,positive,devoto 
devotion,strongsubj,positive,devocion 
devout,weaksubj,positive,devota 
dexterity,weaksubj,positive,destreza 
dexterous,strongsubj,positive,diestro 
,strongsubj,positive,diestra
dexterously,strongsubj,positive,diestramente 
dextrous,strongsubj,positive,agil
diabolic,strongsubj,negative,diabolica 
diabolical,strongsubj,negative,diabolico
diabolically,strongsubj,negative,diabolicamente 
diametrically,strongsubj,negative,diametralmente 
diatribe,strongsubj,negative,diatriba 
diatribes,strongsubj,negative,diatribas 
dictator,weaksubj,negative,dictador 
,weaksubj,negative,dictadora
dictatorial,weaksubj,negative,dictatorial 
differ,weaksubj,negative,diferir 
difficult,weaksubj,negative,dificil 
difficulties,weaksubj,negative,dificultades 
difficulty,strongsubj,negative,dificultad 
diffidence,strongsubj,negative,timidez
dig,weaksubj,negative,cavar
dig,weaksubj,positive,excavacion
dignified,strongsubj,positive,digna 
,strongsubj,positive,dignificado
,strongsubj,positive,dignificada
dignify,weaksubj,positive,dignificar 
dignity,strongsubj,positive,dignidad 
digress,strongsubj,negative,digresion 
dilapidated,strongsubj,negative,dilapidada 
,strongsubj,negative,dilapidado
dilemma,weaksubj,negative,dilema 
diligence,weaksubj,positive,diligencia 
diligent,weaksubj,positive,diligente 
diligently,weaksubj,positive,diligencia 
dillydally,strongsubj,negative,procastinar
dim,strongsubj,negative,oscuro
dim,weaksubj,negative,tenue
diminish,weaksubj,negative,disminuir 
diminishing,weaksubj,negative,disminucion 
din,weaksubj,negative,ruido
dinky,weaksubj,negative,peque_o
,weaksubj,negative,peque_a
diplomatic,weaksubj,positive,diplomatica 
,weaksubj,positive,diplomatico
dire,strongsubj,negative,grave 
direly,strongsubj,negative,desesperadamente 
direness,strongsubj,negative,gravedad
dirt,weaksubj,negative,suciedad 
dirty,weaksubj,negative,sucio 
,weaksubj,negative,sucia
disable,weaksubj,negative,desactivar 
,weaksubj,negative,desactivado
,weaksubj,negative,desactivada
disabled,weaksubj,negative,discapacitados 
,weaksubj,negative,discapacitado
,weaksubj,negative,discapacitada
disaccord,strongsubj,negative,desacuerdo 
disadvantage,strongsubj,negative,desventaja 
disadvantaged,weaksubj,negative,desfavorecidos 
disadvantageous,strongsubj,negative,desventajosa 
,strongsubj,negative,desventajoso 
disaffect,strongsubj,negative,desafectar 
disaffected,strongsubj,negative,desafectos 
disaffirm,strongsubj,negative,repudiar
disagree,strongsubj,negative,desacuerdo 
disagreeable,strongsubj,negative,desagradable 
disagreeably,strongsubj,negative,desagradablemente 
disagreement,strongsubj,negative,desacuerdo 
disallow,strongsubj,negative,denegar
,strongsubj,negative,rechazar
disappoint,strongsubj,negative,decepcionar 
disappointed,strongsubj,negative,decepcionado 
,strongsubj,negative,decepcionada
disappointing,strongsubj,negative,decepcionante 
disappointingly,strongsubj,negative,decepcionantemente 
disappointment,strongsubj,negative,decepcion 
disapprobation,strongsubj,negative,condena
disapproval,strongsubj,negative,desaprobacion 
disapprove,strongsubj,negative,desaprobar 
disapproving,strongsubj,negative,desaprobacion 
disarm,weaksubj,negative,desarmar 
disarray,strongsubj,negative,desorganizacion 
disaster,strongsubj,negative,desastres 
,strongsubj,negative,desastre
disastrous,strongsubj,negative,desastroso 
,strongsubj,negative,desastrosa
disastrously,strongsubj,negative,desastrosamente 
disavow,strongsubj,negative,desautorizar 
disavowal,strongsubj,negative,desautorizacion 
disbelief,strongsubj,negative,incredulidad 
disbelieve,strongsubj,negative,escepticismo 
disbeliever,strongsubj,negative,incredulo 
,strongsubj,negative,incredula 
discerning,strongsubj,positive,exigente 
disclaim,strongsubj,negative,negar
discombobulate,strongsubj,negative,dislocar
discomfit,strongsubj,negative,desconcertar
discomfititure,strongsubj,negative,desconcierto
discomfort,weaksubj,negative,molestias 
discompose,weaksubj,negative,disconponga
disconcert,strongsubj,negative,desconcertar 
disconcerted,strongsubj,negative,desconcertado 
,strongsubj,negative,desconcertada
disconcerting,strongsubj,negative,desconcertante 
disconcertingly,strongsubj,negative,desconcertantemente 
disconsolate,strongsubj,negative,desconsolada 
,strongsubj,negative,desconsolado
disconsolately,strongsubj,negative,desconsoladamente 
disconsolation,strongsubj,negative,desconsuelo 
discontent,strongsubj,negative,descontento 
discontented,strongsubj,negative,descontentos 
discontentedly,strongsubj,negative,descontento 
discontinuity,strongsubj,negative,discontinuidad 
discord,strongsubj,negative,discordia 
discordance,strongsubj,negative,discordancia 
discordant,strongsubj,negative,discordante 
discountenance,strongsubj,negative,repudiar
discourage,strongsubj,negative,desalentar 
discouragement,strongsubj,negative,desaliento 
discouraging,strongsubj,negative,desalentador 
discouragingly,strongsubj,negative,desalentadoramente 
discourteous,strongsubj,negative,descortes 
discourteously,strongsubj,negative,descortesia 
discredit,strongsubj,negative,desacreditar 
discreet,weaksubj,positive,discreta 
,weaksubj,positive,discreto
discrepant,weaksubj,negative,discrepante 
discretion,weaksubj,positive,discrecion 
discriminate,weaksubj,negative,discriminar 
discriminating,weaksubj,positive,discriminando
discriminatingly,weaksubj,positive,discriminada 
,weaksubj,positive,discriminado
discrimination,weaksubj,negative,discriminacion 
discriminatory,strongsubj,negative,discriminatoria 
,strongsubj,negative,discriminatorio
disdain,strongsubj,negative,desden 
disdainful,strongsubj,negative,desde_oso 
,strongsubj,negative,desde_osa 
disdainfully,strongsubj,negative,desprecio
disease,weaksubj,negative,enfermedad 
diseased,weaksubj,negative,enferma 
,weaksubj,negative,enfermo
disfavor,strongsubj,negative,desfavorecer 
disgrace,strongsubj,negative,desgracia
disgraced,strongsubj,negative,desgraciado
,strongsubj,negative,desgraciada
disgraceful,strongsubj,negative,vergonzoso 
,strongsubj,negative,vergonzosa 
disgracefully,strongsubj,negative,vergonzosamente 
disgruntle,strongsubj,negative,contrariado
,strongsubj,negative,contrariada
,strongsubj,negative,malhumorado
,strongsubj,negative,malhumorada
disgruntled,strongsubj,negative,descontentos 
disgust,strongsubj,negative,asco 
disgusted,strongsubj,negative,disgustado 
,strongsubj,negative,disgustada
disgustedly,strongsubj,negative,disgusto 
disgustful,strongsubj,negative,terrible
disgustfully,strongsubj,negative,disgustante
disgusting,strongsubj,negative,repugnante 
,strongsubj,negative,asqueroso
,strongsubj,negative,asquerosa
disgustingly,strongsubj,negative,asquerosamente 
dishearten,strongsubj,negative,descorazonar 
disheartening,strongsubj,negative,desalentador 
,strongsubj,negative,desalentadora
dishearteningly,strongsubj,negative,desalentadoramente 
dishonest,strongsubj,negative,deshonesto 
,strongsubj,negative,deshonesta 
dishonestly,strongsubj,negative,deshonestamente 
dishonesty,strongsubj,negative,deshonestidad 
dishonor,strongsubj,negative,deshonor 
dishonorable,strongsubj,negative,deshonrosa 
dishonorablely,strongsubj,negative,deshonroso
disillusion,strongsubj,negative,desilusion 
disillusioned,strongsubj,negative,desilusionado 
,strongsubj,negative,desilusionada
disinclination,strongsubj,negative,renuencia
disinclined,strongsubj,negative,reacio
,strongsubj,negative,reacia
disingenuous,strongsubj,negative,falso 
,strongsubj,negative,falsa
disingenuously,strongsubj,negative,deshonestamente 
disintegrate,weaksubj,negative,desintegrar 
disinterested,weaksubj,negative,desinteresada 
,weaksubj,negative,desinteresado
disintegration,weaksubj,negative,desintegracion 
disinterest,strongsubj,negative,desinteres 
disinterested,strongsubj,negative,desinteresada 
,strongsubj,negative,desinteresado
dislike,strongsubj,negative,aversion
dislocated,weaksubj,negative,dislocad.
disloyal,strongsubj,negative,desleal 
disloyalty,strongsubj,negative,deslealtad 
dismal,strongsubj,negative,triste 
dismally,strongsubj,negative,tristemente 
dismalness,strongsubj,negative,lugubre
dismay,strongsubj,negative,consternaci.n 
dismayed,strongsubj,negative,consternad.
dismaying,strongsubj,negative,desalentador 
dismayingly,strongsubj,negative,desalentadoramente 
dismissive,strongsubj,negative,desdeños.
dismissively,strongsubj,negative,despectivamente 
disobedience,strongsubj,negative,desobediencia 
disobedient,strongsubj,negative,desobedientes 
disobey,strongsubj,negative,desobedecer 
disown,strongsubj,negative,renegar 
disorder,weaksubj,negative,trastorno 
disordered,weaksubj,negative,desordenad.
disorderly,weaksubj,negative,alteracion del orden publico 
disorganized,strongsubj,negative,desorganizad. 
disorient,strongsubj,negative,desorientar 
disoriented,strongsubj,negative,desorientad.
disparage,strongsubj,negative,menospreciar 
disparaging,strongsubj,negative,despectiv. 
disparagingly,strongsubj,negative,despectivamente 
dispensable,weaksubj,negative,prescindible 
dispirit,strongsubj,negative,desalentar
dispirited,strongsubj,negative,desalentad.
dispiritedly,strongsubj,negative,desanimo 
dispiriting,strongsubj,negative,desanimar
displace,weaksubj,negative,desplazar 
displaced,weaksubj,negative,desplazad.s 
displease,strongsubj,negative,desagradar 
displeasing,strongsubj,negative,desagradable 
displeasure,strongsubj,negative,descontento 
disproportionate,weaksubj,negative,desproporcionad.
disprove,strongsubj,negative,refutar 
disputable,strongsubj,negative,discutible 
dispute,strongsubj,negative,controversia 
disputed,strongsubj,negative,disputad.
disquiet,strongsubj,negative,inquietud 
disquieting,strongsubj,negative,inquietante 
disquietingly,strongsubj,negative,inquietantemente 
disquietude,strongsubj,negative,inquietud 
disregard,strongsubj,negative,indiferencia 
disregardful,strongsubj,negative,dejar de respetar 
disreputable,strongsubj,negative,mala reputaci.n 
disrepute,strongsubj,negative,descredito 
disrespect,strongsubj,negative,falta de respeto 
disrespectable,strongsubj,negative,irrespetable
disrespectablity,strongsubj,negative,irrespectar
disrespectful,strongsubj,negative,una falta de respeto 
disrespectfully,strongsubj,negative,irrespetuosamente 
disrespectfulness,strongsubj,negative,falta de respeto 
disrespecting,strongsubj,negative,irrespetando 
disrupt,strongsubj,negative,interrumpir 
disruption,strongsubj,negative,interrupcion 
disruptive,strongsubj,negative,disruptiva 
dissatisfaction,strongsubj,negative,insatisfaccion 
dissatisfactory,strongsubj,negative,poco satisfactorio 
dissatisfied,strongsubj,negative,insatisfech.
dissatisfy,strongsubj,negative,insatisfacci.n
dissatisfying,strongsubj,negative,decepcionante 
dissemble,strongsubj,negative,disimular 
dissembler,strongsubj,negative,encubrir
dissension,strongsubj,negative,disension 
dissent,strongsubj,negative,disidencia 
dissenter,strongsubj,negative,disidente 
dissention,strongsubj,negative,disension 
disservice,strongsubj,negative,flac.
dissidence,strongsubj,negative,disidencia 
dissident,strongsubj,negative,disidente 
dissidents,strongsubj,negative,disidentes 
dissocial,strongsubj,negative,disocial 
dissolute,strongsubj,negative,disolut.
dissolution,weaksubj,negative,disoluci.n 
dissonance,strongsubj,negative,disonancia 
dissonant,strongsubj,negative,disonante 
dissonantly,strongsubj,negative,disonantemente 
